0, 19, 0.9197130897907396, 6.399134492007076, 0.1318924748065523
1, 25, 0.9507350645910936, 6.526140173531989, 0.39083987912418905
2, 22, 0.646838804862104, 6.657095266877845, 0.44383052561743336
3, 22, 0.26042563357523896, 6.799327180500657, 0.5479352552711575
4, 23, -0.23040907320074003, 6.799842858464387, 0.35205528693802024
5, 25, -0.4842302998723404, 6.537722204255317, -0.13289849872340426
6, 26, -0.9456912674589055, 5.862861572084252, -0.6777666551199032
7, 23, -0.8028911771914535, 5.173639512193488, -1.2938644070479561
8, 21, -0.5612886507346715, 4.551706919109381, -1.712719184513075
9, 22, -0.12778245395428642, 4.021520548723749, -1.758999390175586
10, 24, 0.0022038072209498, 3.178159398162831, -1.69976050398804
11, 22, 0.45428602351691333, 2.5009722790697677, -1.5200483773784355
12, 21, 0.2115486081390567, 1.862624436323367, -1.085250501033927
13, 25, -0.26399231395534883, 1.0467613537674418, -0.3359368185209302
14, 23, -1.144041266361798, 0.3973763040658608, 0.13426919933633608
15, 23, -2.397239589236297, 0.10355672817393898, 0.12697097978850436
16, 23, -2.704559039075191, -0.052183647465348315, -0.041769643397289814
17, 6, -1.219895043563218, 0.09476041704980841, -0.0394302754578544
18, 2, -1.168396656321839, 0.2901223966091954, -0.046432312775862065
19, 25, -2.6475110675775806, -0.044195734377472685, -0.038378747860801025
20, 20, -2.6314460560185244, -0.06801403878665058, -0.1364684238673281
21, 26, -1.4433441095218738, 0.2831467016889738, -0.059091883918116775
22, 20, -0.44044011872093025, 0.8722685304418605, 0.3961839304534885
23, 26, 0.13788486985688728, 1.741540644355993, 1.0317009901252236
24, 24, 0.2955154208139535, 2.6807950784883716, 1.4646834389534886
25, 22, 0.029081971588506627, 3.2004623085239285, 1.5988029719392658
26, 24, -0.19861231009986025, 3.980150629990502, 1.6957918065522941
27, 24, -0.3842151863369849, 4.820350384289044, 1.5566673211349151
28, 24, -0.8338394901659343, 5.434837885060129, 1.243483463710299
29, 26, -0.757569745744681, 5.9649079132569565, 0.7121800152127661
30, 21, -0.43571725905775077, 6.719977679837893, 0.2154878784640324
31, 24, 0.008666246494372485, 6.98434150786309, -0.3473243426032994
32, 24, 0.41924626864490183, 6.898011015075205, -0.531730283425669
33, 23, 0.5911571528440074, 6.646348645291755, -0.546439960163429
